Date,Cases,Distinct activities,Number of distinct activities,Number of simple cycles in period,Average number of simple cycles per trace,Median number of simple cycles per trace,Number of activity repetitions in period,Average number of activity repetitions per trace,Median number of activity repetitions per trace,Number of participants in period,Average number of participants per trace,Median number of participants per trace,Handover of work in period,Average handover of work per trace,Median handover of work per trace,Average handover of work from participant,Median handover of work from participant,Simple Variant Entropy,Simple Normalized Variant Entropy,Simple Sequence Entropy,Simple Normalized Sequence Entropy,Simple Sequence Entropy (linear forgetting),Simple Normalized Sequence Entropy (linear forgetting),"Simple Sequence Entropy (exponential forgetting, k1)","Simple Normalized Sequence Entropy (exponential forgetting, k1)",Enriched Variant Entropy,Enriched Normalized Variant Entropy,Enriched Sequence Entropy,Enriched Normalized Sequence Entropy,Enriched Sequence Entropy (linear forgetting),Enriched Normalized Sequence Entropy (linear forgetting),"Enriched Sequence Entropy (exponential forgetting, k1)","Enriched Normalized Sequence Entropy (exponential forgetting, k1)",Median throughput time,Average throughput time,PM4Py median throughput time,Median cycle time,Average cycle time,Ratio to shortest,Ratio to median,Magnitude,Support,Variety,Level of detail,Time granularity,Structure,Affinity,Minimum trace length,Average trace length,Maximum trace length,Distinct traces,Deviation from random,Lempel-Ziv,Pentland task complexity
2017-11-01,161,"['Payment Handled', 'Request For Payment APPROVED by PRE_APPROVER', 'Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by PRE_APPROVER', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE', 'Request Payment']",10,0,0,0.0,5,0.031055900621118012,0.0,2,1.9440993788819876,2.0,152,0.9440993788819876,1.0,76.0,76.0,40.189535531092424,0.5269149202167058,875.2789434888895,0.18777417971355823,691.2067076331865,0.1482850393052765,710.6050932314049,0.15244658799848917,3594.7224973541574,0.7711782321050645,3594.7224973541574,0.7711782321050645,2839.5219102479946,0.6091645428486893,2918.8460630769473,0.6261820066409262,607084.0,868720.149068323,607084.0,0.0,0.0,,0.8618853084504893,710,161,10,4.37888198757764,4766.84375,0.89,0.6220790816326532,1,4.409937888198757,8,0.062111801242236024,0.5542101718217475,169,32
2017-12-01,156,"['Payment Handled', 'Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER', 'Request For Payment APPROVED by PRE_APPROVER', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by PRE_APPROVER', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE', 'Request Payment']",15,0,0,0.0,22,0.14102564102564102,0.0,2,1.9166666666666667,2.0,144,0.9230769230769231,1.0,72.0,72.0,198.34533831858772,0.6125331306930677,1112.49396390329,0.23827732175469474,559.4848200249593,0.11983215082823018,678.6556057366319,0.14535651012556156,3561.3313366708385,0.7627767163838406,3561.3313366708385,0.7627767163838406,1752.9683153879214,0.3754560553712661,2146.153596567313,0.4596696680223243,607217.0,1156035.8653846155,607258.0,0.0,0.0,,0.8620741303367915,711,156,15,4.416666666666667,3533.8322580645163,0.8844444444444445,0.5568300461600721,1,4.5576923076923075,15,0.1346153846153846,0.5809115910049368,175,111
2018-01-01,509,"['Payment Handled', 'Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER', 'Request For Payment APPROVED by PRE_APPROVER', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE', 'Request Payment']",14,0,0,0.0,73,0.14341846758349705,0.0,2,1.9273084479371316,2.0,472,0.9273084479371316,1.0,236.0,236.0,347.2746749364609,0.6431886483605116,5054.450397849616,0.2332332738317061,2108.196778977201,0.09728093025732366,2830.607335068948,0.13061594510276453,16965.013053889383,0.7828359611244081,16965.013053889383,0.7828359611244081,7015.463281379333,0.323722529606454,9454.577719169158,0.43627337110208514,639131.0,1049583.8251473478,639131.0,0.0,0.0,,0.9073828647687464,2738,509,14,5.235756385068762,3030.687374749499,0.8622448979591837,0.6043208400865078,1,5.379174852652259,16,0.05893909626719057,0.6033873191624036,580,198
2018-02-01,662,"['Payment Handled', 'Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE', 'Request Payment']",14,0,0,0.0,92,0.13897280966767372,0.0,2,1.959214501510574,2.0,635,0.959214501510574,1.0,317.5,317.5,227.0931182411758,0.5928180894624335,6431.484251639856,0.21130901949490352,1796.90926378448,0.059038181513822924,3141.50342144276,0.10321536705243366,23962.46196114293,0.7872963912493423,23962.46196114293,0.7872963912493423,6529.318597757433,0.21452340655427618,11613.397560102483,0.3815628796422929,797108.5,1079920.158610272,797433.0,0.0,0.0,,1.131665643289902,3704,662,14,5.45619335347432,7390.306990881459,0.8877551020408163,0.6583678669238636,1,5.595166163141994,15,0.028700906344410873,0.5998597197493498,738,149
2018-03-01,707,"['Payment Handled', 'Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE', 'Request Payment']",14,0,0,0.0,134,0.18953323903818953,0.0,2,1.9363507779349363,2.0,662,0.9363507779349364,1.0,331.0,331.0,305.8060686175807,0.6116210849000444,7860.774510921952,0.23793983405136962,1620.310438237182,0.04904559929179795,3560.286597276468,0.1077672436671793,26008.845887858308,0.7872685402470384,26008.845887858308,0.7872685402470384,5295.002300968433,0.16027580578014602,11753.460498128756,0.35576856155438585,805910.0,1330558.9688826026,805910.0,0.0,0.0,,1.1441612510514754,3985,707,14,5.446958981612447,9428.787446504994,0.8877551020408163,0.6184958556937878,1,5.636492220650637,15,0.03253182461103253,0.6112249496984592,790,172
2018-04-01,633,"['Payment Handled', 'Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE', 'Request Payment']",14,0,0,0.0,168,0.26540284360189575,0.0,2,1.90521327014218,2.0,573,0.9052132701421801,1.0,286.5,286.5,351.73371705382226,0.6248147691494882,7377.68166097325,0.2471829445885894,1970.824091032668,0.06603078371686216,3552.035452143643,0.11900792453385726,23329.198297227627,0.781624932464098,23329.198297227627,0.781624932464098,6184.895320072893,0.20721965346850263,11209.387021634951,0.375560971368251,787889.0,1457944.281200632,787889.0,0.0,0.0,,1.118576595314236,3640,633,14,5.484992101105846,4555.253968253968,0.8826530612244898,0.565241866041628,1,5.7503949447077405,15,0.044233807266982623,0.6284880074976136,759,199
2018-05-01,539,"['Payment Handled', 'Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE', 'Request Payment']",13,0,0,0.0,151,0.28014842300556586,0.0,2,1.9090909090909092,2.0,490,0.9090909090909091,1.0,245.0,245.0,264.2241600648206,0.5954387994868544,6209.2647087477035,0.24942543955856455,2026.6675876598115,0.08141100075488565,3172.0472561148968,0.12742076852390552,19359.983375771346,0.7776882754805546,19359.983375771346,0.7776882754805546,6281.833662199506,0.2523405259596195,9871.153852153824,0.3965230995958376,793899.0,1538722.9406307978,793899.0,0.0,0.0,,1.1271090730336082,3097,539,13,5.465677179962894,2805.0837988826815,0.8875739644970414,0.5735509426083336,1,5.74582560296846,15,0.044526901669758805,0.6284079695572284,670,161
2018-06-01,657,"['Payment Handled', 'Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE', 'Request Payment']",13,0,0,0.0,191,0.2907153729071537,0.0,2,1.9010654490106544,2.0,592,0.9010654490106544,1.0,296.0,296.0,344.98542505654274,0.612827199286266,7368.539363914871,0.23912554120584728,2952.8150450633125,0.09582543579659847,4056.895933690609,0.13165532378239944,24128.248782540115,0.7830155019228704,24128.248782540115,0.7830155019228704,9518.47761662365,0.30889583391213454,13194.889308312015,0.4282035952000393,807205.0,1682859.0350076105,807205.0,0.0,0.0,,1.1459997799444182,3745,657,13,5.409436834094368,7128.311827956989,0.863905325443787,0.5648659829655073,1,5.700152207001522,16,0.0395738203957382,0.6291489744837839,793,192
2018-07-01,674,"['Payment Handled', 'Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE', 'Request Payment']",13,0,0,0.0,197,0.2922848664688427,0.0,2,1.916913946587537,2.0,618,0.9169139465875371,1.0,309.0,309.0,361.7994461000319,0.6112523324461729,7580.602904572685,0.2378041050539734,3412.9780158336735,0.1070653868618598,4383.719440792462,0.13751762116394878,24976.231085657546,0.7835063194463459,24976.231085657546,0.7835063194463459,11152.823339590384,0.3498649390402096,14385.498037361798,0.4512741967353255,1133553.5,1967510.709198813,1133673.0,0.0,0.0,,1.6093211285302063,3860,674,13,5.4347181008902075,8110.841791044776,0.863905325443787,0.58833823274798,1,5.72700296735905,16,0.040059347181008904,0.6254847854959759,798,204
2018-08-01,517,"['Payment Handled', 'Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE', 'Request Payment']",13,0,0,0.0,188,0.36363636363636365,0.0,2,1.9516441005802707,2.0,492,0.9516441005802708,1.0,246.0,246.0,370.6923791495797,0.6324831002786737,6475.653185622543,0.26318213408956076,2667.04736913164,0.10839357794584144,3602.9508695280283,0.14643037106550447,19031.810291249938,0.7734868289672456,19031.810291249938,0.7734868289672456,7784.654497958425,0.3163822899705885,10554.472002930554,0.42895263015119955,1151372.0,2308554.825918762,1151372.0,0.0,0.0,,1.6346182922976997,3065,517,13,5.564796905222437,6891.188349514563,0.8698224852071006,0.6210473679413431,1,5.928433268858801,14,0.05222437137330754,0.6265562990258511,649,208
2018-09-01,661,"['Payment Handled', 'Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE', 'Request Payment']",13,0,0,0.0,222,0.3358547655068079,0.0,2,1.9425113464447807,2.0,623,0.9425113464447806,1.0,311.5,311.5,475.3101621082706,0.6426693471160323,7193.866060202545,0.2242388977175074,2738.2671615032446,0.08535410651421656,3879.9306547114775,0.12094072449388538,25054.16079734729,0.780959410895143,25054.16079734729,0.780959410895143,9444.526794756239,0.29439389894061696,13455.951829154741,0.4194334146144198,977348.0,1853056.0438729199,977348.0,0.0,0.0,,1.3875540822085062,3882,661,13,5.537065052950076,4365.299847792999,0.863905325443787,0.6110426600249202,1,5.872919818456883,14,0.049924357034795766,0.6257845895525582,781,262
